id	unit	kind	pos	cefr	cefr_source	zipf
pv:cotton_onto	cotton onto	phrasal_verb	verb	B2	derived	0.00
pv:cotton_to	cotton to	phrasal_verb	verb	B2	derived	0.00
pv:couch_down	couch down	phrasal_verb	verb	A2	derived	0.00
pv:couch_up	couch up	phrasal_verb	verb	A2	derived	0.00
pv:cough_down	cough down	phrasal_verb	verb	B2	derived	0.00
pv:cough_out	cough out	phrasal_verb	verb	B2	derived	0.00
pv:cough_over	cough over	phrasal_verb	verb	B2	derived	0.00
pv:cough_up	cough up	phrasal_verb	verb	B2	derived	0.00
pv:count_against	count against	phrasal_verb	verb	B1	derived	0.00
pv:count_down	count down	phrasal_verb	verb	B1	derived	0.00
pv:count_in	count in	phrasal_verb	verb	B1	derived	0.00
pv:count_off	count off	phrasal_verb	verb	B1	derived	0.00
pv:count_on	count on	phrasal_verb	verb	B1	derived	0.00
pv:count_out	count out	phrasal_verb	verb	B1	derived	0.00
pv:count_towards	count towards	phrasal_verb	verb	B1	derived	0.00
pv:count_up	count up	phrasal_verb	verb	B1	derived	0.00
pv:count_upon	count upon	phrasal_verb	verb	B1	derived	0.00
pv:couple_up	couple up	phrasal_verb	verb	B1	derived	0.00
pv:cover_up	cover up	phrasal_verb	verb	A2	derived	0.00
pv:cowboy_up	cowboy up	phrasal_verb	verb	B2	derived	0.00
pv:cozy_up	cozy up	phrasal_verb	verb	C1	derived	0.00
pv:cozy_up_to	cozy up to	phrasal_verb	verb	C1	derived	0.00
pv:crack_along	crack along	phrasal_verb	verb	C1	derived	0.00
pv:crack_down	crack down	phrasal_verb	verb	C1	derived	0.00
pv:crack_off	crack off	phrasal_verb	verb	C1	derived	0.00
pv:crack_on	crack on	phrasal_verb	verb	C1	derived	0.00
pv:crack_one_off	crack one off	phrasal_verb	verb	C1	derived	0.00
pv:crack_onto	crack onto	phrasal_verb	verb	C1	derived	0.00
pv:crack_out	crack out	phrasal_verb	verb	C1	derived	0.00
pv:crack_through	crack through	phrasal_verb	verb	C1	derived	0.00
pv:crack_up	crack up	phrasal_verb	verb	C1	derived	0.00
pv:cramp_up	cramp up	phrasal_verb	verb	C1	derived	0.00
pv:cram_together	cram together	phrasal_verb	verb	C1	derived	0.00
pv:crank_off	crank off	phrasal_verb	verb	C1	derived	0.00
pv:crank_one_out	crank one out	phrasal_verb	verb	C1	derived	0.00
pv:crank_out	crank out	phrasal_verb	verb	C1	derived	0.00
pv:crank_up	crank up	phrasal_verb	verb	C1	derived	0.00
pv:crap_around	crap around	phrasal_verb	verb	B2	derived	0.00
pv:crap_on	crap on	phrasal_verb	verb	B2	derived	0.00
pv:crap_out	crap out	phrasal_verb	verb	B2	derived	0.00
pv:crap_up	crap up	phrasal_verb	verb	B2	derived	0.00
pv:crash_in	crash in	phrasal_verb	verb	B2	derived	0.00
pv:crash_out	crash out	phrasal_verb	verb	B2	derived	0.00
pv:crawl_with	crawl with	phrasal_verb	verb	C1	derived	0.00
pv:crazy_up	crazy up	phrasal_verb	verb	B1	derived	0.00
pv:cream_off	cream off	phrasal_verb	verb	A2	derived	0.00
pv:cream_up	cream up	phrasal_verb	verb	A2	derived	0.00
pv:crease_up	crease up	phrasal_verb	verb	C1	derived	0.00
pv:creep_in	creep in	phrasal_verb	verb	C1	derived	0.00
pv:creep_on	creep on	phrasal_verb	verb	C1	derived	0.00
pv:creep_out	creep out	phrasal_verb	verb	C1	derived	0.00
pv:creep_up	creep up	phrasal_verb	verb	C1	derived	0.00
pv:creep_up_on	creep up on	phrasal_verb	verb	C1	derived	0.00
pv:crew_up	crew up	phrasal_verb	verb	C1	derived	0.00
pv:crip_out	crip out	phrasal_verb	verb	C2	derived	0.00
pv:crip_up	crip up	phrasal_verb	verb	C2	derived	0.00
pv:crit_out	crit out	phrasal_verb	verb	C2	derived	0.00
pv:crock_off	crock off	phrasal_verb	verb	C1	derived	0.00
pv:crock_up	crock up	phrasal_verb	verb	C1	derived	0.00
pv:crop_out	crop out	phrasal_verb	verb	B2	derived	0.00
pv:crop_up	crop up	phrasal_verb	verb	B2	derived	0.00
pv:cross_off	cross off	phrasal_verb	verb	B1	derived	0.00
pv:cross_out	cross out	phrasal_verb	verb	B1	derived	0.00
pv:cross_over	cross over	phrasal_verb	verb	B1	derived	0.00
pv:cross_up	cross up	phrasal_verb	verb	B1	derived	0.00
pv:crotch_down	crotch down	phrasal_verb	verb	C1	derived	0.00
pv:crowd_in	crowd in	phrasal_verb	verb	B1	derived	0.00
pv:crowd_in_on	crowd in on	phrasal_verb	verb	B1	derived	0.00
pv:crowd_out	crowd out	phrasal_verb	verb	B1	derived	0.00
pv:crowd_together	crowd together	phrasal_verb	verb	B1	derived	0.00
pv:crowd_up	crowd up	phrasal_verb	verb	B1	derived	0.00
pv:crow_over	crow over	phrasal_verb	verb	B2	derived	0.00
pv:crumb_down	crumb down	phrasal_verb	verb	C2	derived	0.00
pv:crumble_up	crumble up	phrasal_verb	verb	C2	derived	0.00
pv:crumb_up	crumb up	phrasal_verb	verb	C2	derived	0.00
pv:crumple_up	crumple up	phrasal_verb	verb	C2	derived	0.00
pv:crum_up	crum up	phrasal_verb	verb	C2	derived	0.00
pv:crush_on	crush on	phrasal_verb	verb	B2	derived	0.00
pv:crush_out	crush out	phrasal_verb	verb	B2	derived	0.00
pv:cry_down	cry down	phrasal_verb	verb	A2	derived	0.00
pv:cry_it_out	cry it out	phrasal_verb	verb	A2	derived	0.00
pv:cry_off	cry off	phrasal_verb	verb	A2	derived	0.00
pv:cry_on	cry on	phrasal_verb	verb	A2	derived	0.00
pv:cry_out	cry out	phrasal_verb	verb	A2	derived	0.00
pv:cry_out_for	cry out for	phrasal_verb	verb	A2	derived	0.00
pv:cry_up	cry up	phrasal_verb	verb	A2	derived	0.00
pv:cube_out	cube out	phrasal_verb	verb	C1	derived	0.00
pv:cuddle_up	cuddle up	phrasal_verb	verb	C1	derived	0.00
pv:cue_in	cue in	phrasal_verb	verb	C1	derived	0.00
pv:cue_off	cue off	phrasal_verb	verb	C1	derived	0.00
pv:cue_up	cue up	phrasal_verb	verb	C1	derived	0.00
pv:cuff_out	cuff out	phrasal_verb	verb	C1	derived	0.00
pv:cuff_up	cuff up	phrasal_verb	verb	C1	derived	0.00
pv:cure_down	cure down	phrasal_verb	verb	B2	derived	0.00
pv:cure_up	cure up	phrasal_verb	verb	B2	derived	0.00
pv:curl_one_off	curl one off	phrasal_verb	verb	C1	derived	0.00
pv:curl_one_out	curl one out	phrasal_verb	verb	C1	derived	0.00
pv:curl_up	curl up	phrasal_verb	verb	C1	derived	0.00
pv:curse_out	curse out	phrasal_verb	verb	B1	derived	0.00
pv:curtain_off	curtain off	phrasal_verb	verb	B2	derived	0.00
pv:cuss_out	cuss out	phrasal_verb	verb	C2	derived	0.00
pv:cut_about	cut about	phrasal_verb	verb	A2	derived	0.00
pv:cut_across	cut across	phrasal_verb	verb	A2	derived	0.00
pv:cut_along	cut along	phrasal_verb	verb	A2	derived	0.00
pv:cut_away	cut away	phrasal_verb	verb	A2	derived	0.00
pv:cut_back	cut back	phrasal_verb	verb	A2	derived	0.00
pv:cut_down	cut down	phrasal_verb	verb	A2	derived	0.00
pv:cut_in	cut in	phrasal_verb	verb	A2	derived	0.00
pv:cut_into	cut into	phrasal_verb	verb	A2	derived	0.00
pv:cut_it_out	cut it out	phrasal_verb	verb	A2	derived	0.00
pv:cut_it_up	cut it up	phrasal_verb	verb	A2	derived	0.00
pv:cut_off	cut off	phrasal_verb	verb	A2	derived	0.00
pv:cut_on	cut on	phrasal_verb	verb	A2	derived	0.00
pv:cut_out	cut out	phrasal_verb	verb	A2	derived	0.00
pv:cut_round	cut round	phrasal_verb	verb	A2	derived	0.00
pv:cut_through	cut through	phrasal_verb	verb	A2	derived	0.00
pv:cut_under	cut under	phrasal_verb	verb	A2	derived	0.00
pv:cut_up	cut up	phrasal_verb	verb	A2	derived	0.00
pv:cycle_off	cycle off	phrasal_verb	verb	B2	derived	0.00
pv:dab_out	dab out	phrasal_verb	verb	C2	derived	0.00
pv:dab_up	dab up	phrasal_verb	verb	C2	derived	0.00
pv:dag_out	dag out	phrasal_verb	verb	C1	derived	0.00
pv:damp_down	damp down	phrasal_verb	verb	B2	derived	0.00
pv:dampen_down	dampen down	phrasal_verb	verb	C2	derived	0.00
pv:dampen_off	dampen off	phrasal_verb	verb	C2	derived	0.00
pv:damp_off	damp off	phrasal_verb	verb	B2	derived	0.00
pv:dam_up	dam up	phrasal_verb	verb	B1	derived	0.00
pv:dance_around	dance around	phrasal_verb	verb	A2	derived	0.00
pv:dance_out	dance out	phrasal_verb	verb	A2	derived	0.00
pv:dandy_up	dandy up	phrasal_verb	verb	C1	derived	0.00
pv:dangle_after	dangle after	phrasal_verb	verb	C2	derived	0.00
pv:dap_up	dap up	phrasal_verb	verb	C2	derived	0.00
pv:darken_down	darken down	phrasal_verb	verb	C2	derived	0.00
pv:darken_up	darken up	phrasal_verb	verb	C2	derived	0.00
pv:dark_up	dark up	phrasal_verb	verb	A2	derived	0.00
pv:dart_about	dart about	phrasal_verb	verb	C1	derived	0.00
pv:darwin_out	darwin out	phrasal_verb	verb	C1	derived	0.00
pv:dash_down	dash down	phrasal_verb	verb	C1	derived	0.00
pv:dash_off	dash off	phrasal_verb	verb	C1	derived	0.00
pv:dash_on	dash on	phrasal_verb	verb	C1	derived	0.00
pv:date_back	date back	phrasal_verb	verb	A2	derived	0.00
pv:date_out	date out	phrasal_verb	verb	A2	derived	0.00
pv:date_up	date up	phrasal_verb	verb	A2	derived	0.00
pv:daughter_out	daughter out	phrasal_verb	verb	A2	derived	0.00
pv:dawn_on	dawn on	phrasal_verb	verb	C1	derived	0.00
pv:dawn_upon	dawn upon	phrasal_verb	verb	C1	derived	0.00
pv:deal_in	deal in	phrasal_verb	verb	B1	derived	0.00
pv:deal_it_out	deal it out	phrasal_verb	verb	B1	derived	0.00
pv:deal_out	deal out	phrasal_verb	verb	B1	derived	0.00
pv:deal_to	deal to	phrasal_verb	verb	B1	derived	0.00
pv:deal_with	deal with	phrasal_verb	verb	B1	derived	0.00
pv:decide_on	decide on	phrasal_verb	verb	B1	derived	0.00
pv:decide_upon	decide upon	phrasal_verb	verb	B1	derived	0.00
pv:deck_out	deck out	phrasal_verb	verb	C1	derived	0.00
pv:deck_over	deck over	phrasal_verb	verb	C1	derived	0.00
pv:deck_up	deck up	phrasal_verb	verb	C1	derived	0.00
pv:declare_against	declare against	phrasal_verb	verb	B2	derived	0.00
pv:delight_in	delight in	phrasal_verb	verb	B2	derived	0.00
pv:deliver_over_into	deliver over into	phrasal_verb	verb	B2	derived	0.00
pv:deliver_over_to	deliver over to	phrasal_verb	verb	B2	derived	0.00
pv:deliver_up	deliver up	phrasal_verb	verb	B2	derived	0.00
pv:deliver_up_to	deliver up to	phrasal_verb	verb	B2	derived	0.00
pv:deny_of	deny of	phrasal_verb	verb	B2	derived	0.00
pv:depart_with	depart with	phrasal_verb	verb	B2	derived	0.00
pv:descend_on	descend on	phrasal_verb	verb	C1	derived	0.00
pv:descend_upon	descend upon	phrasal_verb	verb	C1	derived	0.00
pv:dial_back	dial back	phrasal_verb	verb	B2	derived	0.00
pv:dial_down	dial down	phrasal_verb	verb	B2	derived	0.00
pv:dial_in	dial in	phrasal_verb	verb	B2	derived	0.00
pv:dial_into	dial into	phrasal_verb	verb	B2	derived	0.00
pv:dial_it_in	dial it in	phrasal_verb	verb	B2	derived	0.00
pv:dial_out	dial out	phrasal_verb	verb	B2	derived	0.00
pv:dial_towards	dial towards	phrasal_verb	verb	B2	derived	0.00
pv:dial_up	dial up	phrasal_verb	verb	B2	derived	0.00
pv:dice_up	dice up	phrasal_verb	verb	C1	derived	0.00
pv:dick_about	dick about	phrasal_verb	verb	B2	derived	0.00
pv:dick_around	dick around	phrasal_verb	verb	B2	derived	0.00
pv:dick_down	dick down	phrasal_verb	verb	B2	derived	0.00
pv:dick_off	dick off	phrasal_verb	verb	B2	derived	0.00
pv:dick_out	dick out	phrasal_verb	verb	B2	derived	0.00
pv:dick_up	dick up	phrasal_verb	verb	B2	derived	0.00
pv:dicky_up	dicky up	phrasal_verb	verb	C1	derived	0.00
pv:die_away	die away	phrasal_verb	verb	B1	derived	0.00
pv:die_back	die back	phrasal_verb	verb	B1	derived	0.00
pv:die_down	die down	phrasal_verb	verb	B1	derived	0.00
pv:die_off	die off	phrasal_verb	verb	B1	derived	0.00
pv:die_on	die on	phrasal_verb	verb	B1	derived	0.00
pv:die_out	die out	phrasal_verb	verb	B1	derived	0.00
pv:dig_around	dig around	phrasal_verb	verb	A2	derived	0.00
pv:dig_down	dig down	phrasal_verb	verb	A2	derived	0.00
pv:dig_in	dig in	phrasal_verb	verb	A2	derived	0.00
pv:dig_into	dig into	phrasal_verb	verb	A2	derived	0.00
pv:dig_on	dig on	phrasal_verb	verb	A2	derived	0.00
pv:dig_out	dig out	phrasal_verb	verb	A2	derived	0.00
pv:dig_over	dig over	phrasal_verb	verb	A2	derived	0.00
pv:dig_round	dig round	phrasal_verb	verb	A2	derived	0.00
pv:dig_up	dig up	phrasal_verb	verb	A2	derived	0.00
pv:dike_out	dike out	phrasal_verb	verb	C2	derived	0.00
pv:dike_up	dike up	phrasal_verb	verb	C2	derived	0.00
pv:dime_out	dime out	phrasal_verb	verb	C1	derived	0.00
pv:dim_out	dim out	phrasal_verb	verb	C1	derived	0.00
pv:dine_in	dine in	phrasal_verb	verb	C1	derived	0.00
pv:dine_out	dine out	phrasal_verb	verb	C1	derived	0.00
pv:dine_out_on	dine out on	phrasal_verb	verb	C1	derived	0.00
pv:ding_up	ding up	phrasal_verb	verb	C1	derived	0.00
pv:dip_into	dip into	phrasal_verb	verb	C1	derived	0.00
pv:dip_out	dip out	phrasal_verb	verb	C1	derived	0.00
pv:dirty_down	dirty down	phrasal_verb	verb	A2	derived	0.00
pv:dirty_up	dirty up	phrasal_verb	verb	A2	derived	0.00
pv:disagree_with	disagree with	phrasal_verb	verb	B1	derived	0.00
pv:dish_off	dish off	phrasal_verb	verb	A2	derived	0.00
pv:dish_out	dish out	phrasal_verb	verb	A2	derived	0.00
pv:dish_up	dish up	phrasal_verb	verb	A2	derived	0.00
pv:dispense_with	dispense with	phrasal_verb	verb	C2	derived	0.00
pv:dispose_of	dispose of	phrasal_verb	verb	C1	derived	0.00
pv:ditch_out	ditch out	phrasal_verb	verb	C1	derived	0.00
pv:dive_in	dive in	phrasal_verb	verb	B2	derived	0.00
pv:divide_up	divide up	phrasal_verb	verb	B1	derived	0.00
pv:divvy_up	divvy up	phrasal_verb	verb	C2	derived	0.00
pv:divy_up	divy up	phrasal_verb	verb	C2	derived	0.00
pv:do_away_with	do away with	phrasal_verb	verb	B1	derived	0.00
pv:dob_in	dob in	phrasal_verb	verb	C2	derived	0.00
pv:dob_on	dob on	phrasal_verb	verb	C2	derived	0.00
pv:do_by	do by	phrasal_verb	verb	B1	derived	0.00
pv:doctor_up	doctor up	phrasal_verb	verb	A2	derived	0.00
pv:dodge_up	dodge up	phrasal_verb	verb	C1	derived	0.00
pv:do_down	do down	phrasal_verb	verb	B1	derived	0.00
pv:do_for	do for	phrasal_verb	verb	B1	derived	0.00
pv:dog_around	dog around	phrasal_verb	verb	A2	derived	0.00
pv:dog_out	dog out	phrasal_verb	verb	A2	derived	0.00
pv:do_in	do in	phrasal_verb	verb	B1	derived	0.00
pv:do_it_up	do it up	phrasal_verb	verb	B1	derived	0.00
pv:dole_out	dole out	phrasal_verb	verb	C1	derived	0.00
pv:dollar_out	dollar out	phrasal_verb	verb	A2	derived	0.00
pv:dollar_up	dollar up	phrasal_verb	verb	A2	derived	0.00
pv:doll_up	doll up	phrasal_verb	verb	A2	derived	0.00
pv:doodie_up	doodie up	phrasal_verb	verb	C2	derived	0.00
pv:do_of	do of	phrasal_verb	verb	B1	derived	0.00
pv:do_off	do off	phrasal_verb	verb	B1	derived	0.00
pv:do_out	do out	phrasal_verb	verb	B1	derived	0.00
pv:do_out_of	do out of	phrasal_verb	verb	B1	derived	0.00
pv:do_over	do over	phrasal_verb	verb	B1	derived	0.00
pv:dope_off	dope off	phrasal_verb	verb	B2	derived	0.00
pv:dope_out	dope out	phrasal_verb	verb	B2	derived	0.00
pv:dope_up	dope up	phrasal_verb	verb	B2	derived	0.00
pv:dork_out	dork out	phrasal_verb	verb	C1	derived	0.00
pv:doss_about	doss about	phrasal_verb	verb	C2	derived	0.00
pv:doss_around	doss around	phrasal_verb	verb	C2	derived	0.00
pv:doss_down	doss down	phrasal_verb	verb	C2	derived	0.00
pv:doss_off	doss off	phrasal_verb	verb	C2	derived	0.00
pv:doss_out	doss out	phrasal_verb	verb	C2	derived	0.00
pv:dot_down	dot down	phrasal_verb	verb	B2	derived	0.00
pv:dote_over	dote over	phrasal_verb	verb	C2	derived	0.00
pv:double_back	double back	phrasal_verb	verb	B1	derived	0.00
pv:double_down	double down	phrasal_verb	verb	B1	derived	0.00
pv:double_off	double off	phrasal_verb	verb	B1	derived	0.00
pv:double_over	double over	phrasal_verb	verb	B1	derived	0.00
pv:double_up	double up	phrasal_verb	verb	B1	derived	0.00
pv:douche_down	douche down	phrasal_verb	verb	C1	derived	0.00
pv:do_up	do up	phrasal_verb	verb	B1	derived	0.00
pv:dowdy_up	dowdy up	phrasal_verb	verb	C2	derived	0.00
pv:do_without	do without	phrasal_verb	verb	B1	derived	0.00
pv:doze_off	doze off	phrasal_verb	verb	B2	derived	0.00
pv:draft_in	draft in	phrasal_verb	verb	C1	derived	0.00
pv:draft_up	draft up	phrasal_verb	verb	C1	derived	0.00
pv:drag_down	drag down	phrasal_verb	verb	B2	derived	0.00
pv:drag_in	drag in	phrasal_verb	verb	B2	derived	0.00
pv:drag_into	drag into	phrasal_verb	verb	B2	derived	0.00
pv:drag_on	drag on	phrasal_verb	verb	B2	derived	0.00
pv:drag_out	drag out	phrasal_verb	verb	B2	derived	0.00
pv:drag_up	drag up	phrasal_verb	verb	B2	derived	0.00
pv:drain_away	drain away	phrasal_verb	verb	C1	derived	0.00
pv:drain_out	drain out	phrasal_verb	verb	C1	derived	0.00
pv:drape_off	drape off	phrasal_verb	verb	C2	derived	0.00
pv:draw_ahead	draw ahead	phrasal_verb	verb	A2	derived	0.00
pv:draw_away	draw away	phrasal_verb	verb	A2	derived	0.00
pv:draw_back	draw back	phrasal_verb	verb	A2	derived	0.00
pv:draw_down	draw down	phrasal_verb	verb	A2	derived	0.00
pv:draw_in	draw in	phrasal_verb	verb	A2	derived	0.00
pv:draw_into	draw into	phrasal_verb	verb	A2	derived	0.00
pv:draw_off	draw off	phrasal_verb	verb	A2	derived	0.00
pv:draw_on	draw on	phrasal_verb	verb	A2	derived	0.00
pv:draw_out	draw out	phrasal_verb	verb	A2	derived	0.00
pv:draw_through	draw through	phrasal_verb	verb	A2	derived	0.00
pv:draw_together	draw together	phrasal_verb	verb	A2	derived	0.00
pv:draw_up	draw up	phrasal_verb	verb	A2	derived	0.00
pv:draw_upon	draw upon	phrasal_verb	verb	A2	derived	0.00
pv:dream_on	dream on	phrasal_verb	verb	A2	derived	0.00
pv:dream_up	dream up	phrasal_verb	verb	A2	derived	0.00
pv:dredge_up	dredge up	phrasal_verb	verb	C1	derived	0.00
pv:dress_down	dress down	phrasal_verb	verb	A2	derived	0.00
pv:dress_off	dress off	phrasal_verb	verb	A2	derived	0.00
pv:dress_out	dress out	phrasal_verb	verb	A2	derived	0.00
pv:dress_up	dress up	phrasal_verb	verb	A2	derived	0.00
pv:drift_along	drift along	phrasal_verb	verb	C1	derived	0.00
pv:drift_apart	drift apart	phrasal_verb	verb	C1	derived	0.00
pv:drift_by	drift by	phrasal_verb	verb	C1	derived	0.00
pv:drift_off	drift off	phrasal_verb	verb	C1	derived	0.00
pv:drill_down	drill down	phrasal_verb	verb	B1	derived	0.00
pv:drill_in	drill in	phrasal_verb	verb	B1	derived	0.00
pv:drill_out	drill out	phrasal_verb	verb	B1	derived	0.00
pv:drill_through	drill through	phrasal_verb	verb	B1	derived	0.00
pv:drill_up	drill up	phrasal_verb	verb	B1	derived	0.00
pv:drink_down	drink down	phrasal_verb	verb	A2	derived	0.00
pv:drink_in	drink in	phrasal_verb	verb	A2	derived	0.00
pv:drink_off	drink off	phrasal_verb	verb	A2	derived	0.00
pv:drink_out	drink out	phrasal_verb	verb	A2	derived	0.00
pv:drink_to	drink to	phrasal_verb	verb	A2	derived	0.00
pv:drink_under	drink under	phrasal_verb	verb	A2	derived	0.00
pv:drink_up	drink up	phrasal_verb	verb	A2	derived	0.00
pv:drive_at	drive at	phrasal_verb	verb	A2	derived	0.00
pv:drive_away	drive away	phrasal_verb	verb	A2	derived	0.00
pv:drive_back	drive back	phrasal_verb	verb	A2	derived	0.00
pv:drive_down	drive down	phrasal_verb	verb	A2	derived	0.00
pv:drive_in	drive in	phrasal_verb	verb	A2	derived	0.00
pv:drive_off	drive off	phrasal_verb	verb	A2	derived	0.00
pv:drive_out	drive out	phrasal_verb	verb	A2	derived	0.00
pv:drive_up	drive up	phrasal_verb	verb	A2	derived	0.00
pv:drone_on	drone on	phrasal_verb	verb	C1	derived	0.00
pv:drop_away	drop away	phrasal_verb	verb	A2	derived	0.00
pv:drop_back	drop back	phrasal_verb	verb	A2	derived	0.00
pv:drop_behind	drop behind	phrasal_verb	verb	A2	derived	0.00
pv:drop_by	drop by	phrasal_verb	verb	A2	derived	0.00
pv:drop_down	drop down	phrasal_verb	verb	A2	derived	0.00
pv:drop_in	drop in	phrasal_verb	verb	A2	derived	0.00
pv:drop_into	drop into	phrasal_verb	verb	A2	derived	0.00
pv:drop_off	drop off	phrasal_verb	verb	A2	derived	0.00
pv:drop_out	drop out	phrasal_verb	verb	A2	derived	0.00
pv:drop_round	drop round	phrasal_verb	verb	A2	derived	0.00
pv:drop_someone_in_it	drop someone in it	phrasal_verb	verb	A2	derived	0.00
pv:drown_out	drown out	phrasal_verb	verb	B2	derived	0.00
pv:drum_into	drum into	phrasal_verb	verb	A2	derived	0.00
pv:drum_out	drum out	phrasal_verb	verb	A2	derived	0.00
pv:drum_up	drum up	phrasal_verb	verb	A2	derived	0.00
pv:dry_off	dry off	phrasal_verb	verb	A2	derived	0.00
pv:dry_out	dry out	phrasal_verb	verb	A2	derived	0.00
pv:dry_up	dry up	phrasal_verb	verb	A2	derived	0.00
pv:dub_out	dub out	phrasal_verb	verb	C1	derived	0.00
pv:dub_over	dub over	phrasal_verb	verb	C1	derived	0.00
pv:dub_up	dub up	phrasal_verb	verb	C1	derived	0.00
pv:duck_down	duck down	phrasal_verb	verb	B1	derived	0.00
pv:duck_off	duck off	phrasal_verb	verb	B1	derived	0.00
pv:duck_out	duck out	phrasal_verb	verb	B1	derived	0.00
pv:dude_up	dude up	phrasal_verb	verb	B2	derived	0.00
pv:duff_up	duff up	phrasal_verb	verb	C1	derived	0.00
pv:duke_in	duke in	phrasal_verb	verb	B2	derived	0.00
pv:duke_it_out	duke it out	phrasal_verb	verb	B2	derived	0.00
pv:duke_out	duke out	phrasal_verb	verb	B2	derived	0.00
pv:duke_up	duke up	phrasal_verb	verb	B2	derived	0.00
pv:dumb_down	dumb down	phrasal_verb	verb	C1	derived	0.00
pv:dumb_out	dumb out	phrasal_verb	verb	C1	derived	0.00
pv:dummy_out	dummy out	phrasal_verb	verb	C1	derived	0.00
pv:dummy_up	dummy up	phrasal_verb	verb	C1	derived	0.00
pv:dump_on	dump on	phrasal_verb	verb	B2	derived	0.00
pv:dump_out	dump out	phrasal_verb	verb	B2	derived	0.00
pv:dunk_on	dunk on	phrasal_verb	verb	C1	derived	0.00
pv:dunk_out	dunk out	phrasal_verb	verb	C1	derived	0.00
pv:dust_down	dust down	phrasal_verb	verb	B1	derived	0.00
pv:dust_off	dust off	phrasal_verb	verb	B1	derived	0.00
pv:dust_out	dust out	phrasal_verb	verb	B1	derived	0.00
pv:dust_up	dust up	phrasal_verb	verb	B1	derived	0.00
pv:dwell_upon	dwell upon	phrasal_verb	verb	C1	derived	0.00
pv:dyke_out	dyke out	phrasal_verb	verb	C1	derived	0.00
pv:dyke_up	dyke up	phrasal_verb	verb	C1	derived	0.00
pv:eagle_out	eagle out	phrasal_verb	verb	C1	derived	0.00
pv:eagle_up	eagle up	phrasal_verb	verb	C1	derived	0.00
pv:earn_out	earn out	phrasal_verb	verb	B1	derived	0.00
pv:earth_up	earth up	phrasal_verb	verb	B1	derived	0.00
pv:ease_down	ease down	phrasal_verb	verb	C1	derived	0.00
pv:ease_off	ease off	phrasal_verb	verb	C1	derived	0.00
pv:ease_up	ease up	phrasal_verb	verb	C1	derived	0.00
